time,open,high,low,close,MA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Rolling POC,Volume,Volume MA
1664460900,113.78,114.23,113.56,114.18,NaN,NaN,NaN,NaN,NaN,NaN,101743,96833.85
1664461800,114.16,114.2,113.41,113.9,NaN,NaN,NaN,NaN,NaN,NaN,115922,98713.8
1664462700,113.89,114.52,113.81,114.41,NaN,NaN,NaN,NaN,NaN,NaN,97626,99864.8
1664463600,114.41,114.8,114.07,114.21,NaN,NaN,NaN,NaN,NaN,NaN,74324,99850.1
1664464500,114.205,114.33,113.85,114.14,NaN,NaN,NaN,NaN,NaN,NaN,70513,100152.55
1664465400,114.16,114.62,113.97,114.61,NaN,NaN,NaN,NaN,NaN,NaN,64805,99807.45
1664466300,114.59,115.08,114.54,114.96,NaN,NaN,NaN,NaN,NaN,NaN,60740,100026.1
1664467200,114.95,115.33,114.65,114.73,NaN,NaN,NaN,NaN,NaN,NaN,61180,100972.3
1664468100,114.77,114.85,114.27,114.6,NaN,NaN,NaN,NaN,NaN,NaN,63603,101763.95
1664469000,114.595,114.99,114.48,114.95,NaN,NaN,NaN,NaN,NaN,NaN,60642,102499.4
1664469900,114.97,115.01,114.4,114.52,NaN,NaN,NaN,NaN,NaN,NaN,55577,102994.65
1664470800,114.53,114.6,114.18,114.5,NaN,NaN,NaN,NaN,NaN,NaN,45689,102502.95
1664471700,114.48,114.62,114.16,114.24,NaN,NaN,NaN,NaN,NaN,NaN,33106,101042.2
1664472600,114.21,114.57,114.09,114.09,NaN,NaN,NaN,NaN,NaN,NaN,52985,100070.85
1664473500,114.08,114.145,113.34,113.38,NaN,NaN,NaN,NaN,NaN,NaN,105444,100335.95
1664474400,113.37,113.57,113.24,113.52,NaN,NaN,NaN,NaN,NaN,NaN,74946,96938.1
1664475300,113.51,113.62,113.06,113.62,NaN,NaN,NaN,NaN,NaN,NaN,65678,84829.8
1664476200,113.61,113.91,113.4,113.58,NaN,NaN,NaN,NaN,NaN,NaN,64278,77293.7
1664477100,113.57,113.77,113.21,113.235,NaN,NaN,NaN,NaN,NaN,NaN,60760,73015.5
1664478000,113.23,114.01,113.22,113.94,NaN,NaN,NaN,NaN,NaN,NaN,80081,70482.1
1664478900,113.94,114.21,113.73,113.92,NaN,NaN,NaN,NaN,NaN,NaN,110194,70904.65
1664479800,113.91,114.85,113.89,114.56,NaN,NaN,NaN,NaN,NaN,NaN,172355,73726.3
1664480700,114.56,115.08,114.44,114.92,NaN,NaN,NaN,NaN,NaN,NaN,369294,87309.7
1664544600,114.075,114.6,113.15,114.3,NaN,NaN,NaN,NaN,NaN,NaN,103709,88778.95
1664545500,114.37,114.87,113.65,114.44,NaN,NaN,NaN,NaN,NaN,NaN,113036,90905.1
1664546400,114.46,115.04,114.14,114.74,NaN,NaN,NaN,NaN,NaN,NaN,63294,90829.55
1664547300,114.76,115.64,114.27,115.36,NaN,NaN,NaN,NaN,NaN,NaN,80570,91821.05
1664548200,115.36,115.98,115.17,115.63,NaN,NaN,NaN,NaN,NaN,NaN,58334,91678.75
1664549100,115.63,115.94,115.39,115.94,NaN,NaN,NaN,NaN,NaN,NaN,49771,90987.15
1664550000,116,116.86,115.75,116.77,NaN,NaN,NaN,NaN,NaN,NaN,100024,92956.25
1664550900,116.75,116.91,116.33,116.37,NaN,NaN,NaN,NaN,NaN,NaN,62208,93287.8
1664551800,116.41,116.52,115.61,115.69,NaN,NaN,NaN,NaN,NaN,NaN,54856,93746.15
1664552700,115.7,115.87,115.56,115.66,NaN,NaN,NaN,NaN,NaN,NaN,38891,94035.4
1664553600,115.64,115.85,115.3,115.83,NaN,NaN,NaN,NaN,NaN,NaN,53629,94067.6
1664554500,115.83,116.09,115.59,115.91,NaN,NaN,NaN,NaN,NaN,NaN,40265,90808.65
1664555400,115.88,116.21,115.66,116.12,NaN,NaN,NaN,NaN,NaN,NaN,36186,88870.65
1664556300,116.11,116.28,115.59,115.59,NaN,NaN,NaN,NaN,NaN,NaN,33115,87242.5
1664557200,115.56,115.79,115.35,115.53,NaN,NaN,NaN,NaN,NaN,NaN,35460,85801.6
1664558100,115.5,115.88,115.41,115.8,NaN,NaN,NaN,NaN,NaN,NaN,43570,84942.1
1664559000,115.81,115.93,114.97,115.01,NaN,NaN,NaN,NaN,NaN,NaN,37584,82817.25
1664559900,114.97,115.18,114.86,114.91,NaN,NaN,NaN,NaN,NaN,NaN,39596,79287.35
1664560800,114.85,115.17,114.71,114.99,NaN,NaN,NaN,NaN,NaN,NaN,50687,73203.95
1664561700,114.97,115.21,114.69,114.88,NaN,NaN,NaN,NaN,NaN,NaN,48241,57151.3
1664562600,114.875,115.09,114.5,114.54,NaN,NaN,NaN,NaN,NaN,NaN,69730,55452.35
1664563500,114.55,114.57,114.14,114.2,NaN,NaN,NaN,NaN,NaN,NaN,72592,53430.15
1664564400,114.2,114.78,114.13,114.26,NaN,NaN,NaN,NaN,NaN,NaN,55279,53029.4
1664565300,114.25,114.43,113.82,114.25,NaN,NaN,NaN,NaN,NaN,NaN,66126,52307.2
1664566200,114.29,114.43,113.62,114.04,NaN,NaN,NaN,NaN,NaN,NaN,108517,54816.35
1664567100,114.03,114.1,112.86,113.06,NaN,NaN,NaN,NaN,NaN,NaN,683763,86515.95
1664803800,113.78,114.57,113.07,113.17,NaN,NaN,NaN,NaN,NaN,NaN,122248,87627.15
1664804700,113.21,113.9,112.45,112.7,NaN,NaN,NaN,NaN,NaN,NaN,73425,88188
1664805600,112.78,113.9,112.78,113.21,NaN,NaN,NaN,NaN,NaN,NaN,86487,89769.55
1664806500,113.12,114.37,112.86,114.22,NaN,NaN,NaN,NaN,NaN,NaN,55085,90579.25
1664807400,114.24,114.86,114.21,114.8,NaN,NaN,NaN,NaN,NaN,NaN,71897,91492.65
1664808300,114.8,114.97,114.51,114.63,NaN,NaN,NaN,NaN,NaN,NaN,63507,92654.75
1664809200,114.63,114.94,114.24,114.66,NaN,NaN,NaN,NaN,NaN,NaN,50431,93367
1664810100,114.67,115.22,114.66,115.04,NaN,NaN,NaN,NaN,NaN,NaN,44392,93930.85
1664811000,115.12,115.27,114.5,114.73,NaN,NaN,NaN,NaN,NaN,NaN,69579,95636.8
1664811900,114.71,114.92,114.55,114.79,NaN,NaN,NaN,NaN,NaN,NaN,36498,95283.2
1664812800,114.79,115.33,114.79,115.08,NaN,NaN,NaN,NaN,NaN,NaN,46141,95711.05
1664813700,115.07,115.145,114.68,114.79,NaN,NaN,NaN,NaN,NaN,NaN,42129,95837.7
1664814600,114.79,115.01,114.66,114.78,NaN,NaN,NaN,NaN,NaN,NaN,30500,94828.35
1664815500,114.77,114.87,114.49,114.87,NaN,NaN,NaN,NaN,NaN,NaN,25753,93703.95
1664816400,114.88,115.04,114.76,114.86,NaN,NaN,NaN,NaN,NaN,NaN,22828,91358.85
1664817300,114.84,115.32,114.82,115.19,NaN,NaN,NaN,NaN,NaN,NaN,32222,89340.35
1664818200,115.24,115.64,115.24,115.3,NaN,NaN,NaN,NaN,NaN,NaN,57173,89435.05
1664819100,115.31,115.55,115.31,115.46,NaN,NaN,NaN,NaN,NaN,NaN,49412,88599.35
1664820000,115.46,116.04,115.44,116.02,NaN,NaN,NaN,NaN,NaN,NaN,43987,85372.85
1664820900,116.02,116.5,115.92,116.48,NaN,NaN,NaN,NaN,NaN,NaN,79240,55146.7
1664821800,116.47,116.47,116.19,116.33,NaN,NaN,NaN,NaN,NaN,NaN,52898,51679.2
1664822700,116.34,116.9,116.28,116.67,NaN,NaN,NaN,NaN,NaN,NaN,76239,51819.9
1664823600,116.69,116.81,116.4,116.53,NaN,NaN,NaN,NaN,NaN,NaN,88859,51938.5
1664824500,116.53,116.62,116.13,116.53,NaN,NaN,NaN,NaN,NaN,NaN,77242,53046.35
1664825400,116.52,116.62,116.2,116.27,NaN,NaN,NaN,NaN,NaN,NaN,100932,54498.1
1664826300,116.25,116.47,115.71,115.95,NaN,NaN,NaN,NaN,NaN,NaN,179115,60278.5
1664890200,119.87,121.28,119.79,120.67,NaN,NaN,NaN,NaN,NaN,NaN,363228,75918.35
1664891100,120.69,121.95,120.57,121.89,NaN,NaN,NaN,NaN,NaN,NaN,171207,82259.1
1664892000,121.96,122.7,121.9,122.51,NaN,NaN,NaN,NaN,NaN,NaN,197671,88663.7
1664892900,122.5,122.65,121.78,121.8,NaN,NaN,NaN,NaN,NaN,NaN,129967,93337.15
1664893800,121.8,122.93,121.77,122.87,NaN,NaN,NaN,NaN,NaN,NaN,161575,99108.85
1664894700,122.87,123,122.41,122.99,NaN,NaN,NaN,NaN,NaN,NaN,128662,103435.5
1664895600,122.98,123,122.31,122.47,NaN,NaN,NaN,NaN,NaN,NaN,98266,106823.8
1664896500,122.48,122.85,122.36,122.74,NaN,NaN,NaN,NaN,NaN,NaN,65076,108789.95
1664897400,122.75,123,121.98,122.2,NaN,NaN,NaN,NaN,NaN,NaN,101754,112736.25
1664898300,122.21,122.55,122.11,122.55,NaN,NaN,NaN,NaN,NaN,NaN,62078,114229.05
1664899200,122.55,122.66,122.39,122.55,NaN,NaN,NaN,NaN,NaN,NaN,83702,115555.5
1664900100,122.54,122.74,122.16,122.58,NaN,NaN,NaN,NaN,NaN,NaN,49742,115572
1664901000,122.56,122.65,121.88,121.95,NaN,NaN,NaN,NaN,NaN,NaN,66397,116692.5
1664901900,121.97,121.97,121.37,121.54,NaN,NaN,NaN,NaN,NaN,NaN,88000,117130.5
1664902800,121.54,121.61,120.78,120.87,NaN,NaN,NaN,NaN,NaN,NaN,81717,118571.45
1664903700,120.84,120.98,120.4,120.94,NaN,NaN,NaN,NaN,NaN,NaN,91376,119328.3
1664904600,120.955,121.14,120.88,121.14,NaN,NaN,NaN,NaN,NaN,NaN,57985,117784.6
1664905500,121.17,121.61,121.08,121.32,NaN,NaN,NaN,NaN,NaN,NaN,76903,117767.65
1664906400,121.32,121.54,121.11,121.18,NaN,NaN,NaN,NaN,NaN,NaN,47927,115117.4
1664907300,121.2,121.43,120.91,120.91,NaN,NaN,NaN,NaN,NaN,NaN,55659,108944.6
1664908200,120.9,121.18,120.86,121.03,NaN,NaN,NaN,NaN,NaN,NaN,47033,93134.85
1664909100,121.01,121.53,120.99,121.3,NaN,NaN,NaN,NaN,NaN,NaN,57417,87445.35
1664910000,121.3,121.4,120.56,120.75,NaN,NaN,NaN,NaN,NaN,NaN,77402,81431.9
1664910900,120.74,120.95,120.57,120.88,NaN,NaN,NaN,NaN,NaN,NaN,83360,79101.55
1664911800,120.88,121.01,120.66,120.67,NaN,NaN,NaN,NaN,NaN,NaN,114102,76727.9
1664912700,120.67,121.21,120.63,121.17,NaN,NaN,NaN,NaN,NaN,NaN,256559,83122.75
1664976600,118.54,120.24,118.21,119.02,NaN,NaN,NaN,NaN,NaN,NaN,195673,87993.1
1664977500,119.01,119.87,118.99,119.74,NaN,NaN,NaN,NaN,NaN,NaN,145726,92025.6
1664978400,119.75,119.75,118.63,118.94,NaN,NaN,NaN,NaN,NaN,NaN,146772,94276.5
1664979300,118.93,118.93,118.07,118.16,NaN,NaN,NaN,NaN,NaN,NaN,114877,96916.45
1664980200,118.15,118.51,117.69,118.48,NaN,NaN,NaN,NaN,NaN,NaN,141694,99816.05
1664981100,118.5,118.77,118.01,118.11,NaN,NaN,NaN,NaN,NaN,NaN,84897,101573.8
1664982000,118.1,118.52,118.06,118.46,NaN,NaN,NaN,NaN,NaN,NaN,63022,101405.05
1664982900,118.45,118.82,118.19,118.73,NaN,NaN,NaN,NaN,NaN,NaN,70700,100540.05
1664983800,118.73,119.18,118.57,118.86,NaN,NaN,NaN,NaN,NaN,NaN,60724,99490.4
1664984700,118.83,119.1,118.57,119.09,NaN,NaN,NaN,NaN,NaN,NaN,43208,97082
1664985600,119.09,120,118.73,119.71,NaN,NaN,NaN,NaN,NaN,NaN,88995,98632.5
1664986500,119.73,120,119.28,119.49,NaN,NaN,NaN,NaN,NaN,NaN,90419,99308.3
1664987400,119.5,119.57,119.24,119.55,NaN,NaN,NaN,NaN,NaN,NaN,33957,98609.8
1664988300,119.54,120.05,119.43,119.64,NaN,NaN,NaN,NaN,NaN,NaN,60416,98847.65
1664989200,119.64,120.18,119.6,120.08,NaN,NaN,NaN,NaN,NaN,NaN,45450,98768.5
1664990100,120.09,120.65,120.06,120.42,NaN,NaN,NaN,NaN,NaN,NaN,57161,98755.7
1664991000,120.42,120.54,120.16,120.39,NaN,NaN,NaN,NaN,NaN,NaN,50066,97388.9
1664991900,120.4,120.77,120.04,120.04,NaN,NaN,NaN,NaN,NaN,NaN,60884,96265.1
1664992800,120.04,120.405,119.92,120.31,NaN,NaN,NaN,NaN,NaN,NaN,42080,92664
1664993700,120.32,120.6,120.175,120.47,NaN,NaN,NaN,NaN,NaN,NaN,54681,82570.1
1664994600,120.47,120.77,120.36,120.67,NaN,NaN,NaN,NaN,NaN,NaN,48793,75226.1
1664995500,120.66,121.07,120.44,121.06,NaN,NaN,NaN,NaN,NaN,NaN,65204,71200
1664996400,121.07,121.51,121.07,121.51,NaN,NaN,NaN,NaN,NaN,NaN,100093,68866.05
1664997300,121.52,121.74,121.23,121.23,NaN,NaN,NaN,NaN,NaN,NaN,62336,66239
1664998200,121.24,121.55,121.19,121.45,NaN,NaN,NaN,NaN,NaN,NaN,103634,64336
1664999100,121.4,121.69,120.55,120.91,NaN,NaN,NaN,NaN,NaN,NaN,283676,74274.95
1665063000,120.75,121.51,120.63,121.07,NaN,NaN,NaN,NaN,NaN,NaN,116131,76930.4
1665063900,121.09,121.42,120.31,120.55,NaN,NaN,NaN,NaN,NaN,NaN,109013,78846.05
1665064800,120.58,120.58,119.5,119.65,NaN,NaN,NaN,NaN,NaN,NaN,142762,82947.95
1665065700,119.64,120.33,119.64,119.68,NaN,NaN,NaN,NaN,NaN,NaN,82124,84893.75
1665066600,119.65,120.29,119.52,120.18,NaN,NaN,NaN,NaN,NaN,NaN,63975,83642.75
1665067500,120.165,121.04,120.01,121,NaN,NaN,NaN,NaN,NaN,NaN,67416,82492.6
1665068400,121,121.05,120.37,120.4,NaN,NaN,NaN,NaN,NaN,NaN,56710,83630.25
1665069300,120.4,121.36,120.34,121.04,NaN,NaN,NaN,NaN,NaN,NaN,54823,83350.6
1665070200,121.04,121.17,120.52,120.53,NaN,NaN,NaN,NaN,NaN,NaN,49940,83575.1
1665071100,120.54,121.19,120.19,120.27,NaN,NaN,NaN,NaN,NaN,NaN,48325,83133.3
1665072000,120.25,120.38,120.01,120.12,NaN,NaN,NaN,NaN,NaN,NaN,32307,82245.35
1665072900,120.15,120.56,120.04,120.52,NaN,NaN,NaN,NaN,NaN,NaN,29259,80664.1
1665073800,120.5,121.085,120.28,121.07,NaN,NaN,NaN,NaN,NaN,NaN,40953,80607.75
1665074700,121.09,121.23,120.62,120.67,NaN,NaN,NaN,NaN,NaN,NaN,44224,80084.9
1665075600,120.68,120.89,120.38,120.89,NaN,NaN,NaN,NaN,NaN,NaN,33602,79325.35
1665076500,120.86,121.07,120.72,121.01,NaN,NaN,NaN,NaN,NaN,NaN,41592,78144.75
1665077400,120.99,120.99,120.42,120.78,NaN,NaN,NaN,NaN,NaN,NaN,24195,74349.85
1665078300,120.77,121.04,120.7,120.86,NaN,NaN,NaN,NaN,NaN,NaN,25572,72511.65
1665079200,120.86,120.88,120.42,120.7,NaN,NaN,NaN,NaN,NaN,NaN,36653,69162.6
1665080100,120.7,120.74,120.38,120.57,NaN,NaN,NaN,NaN,NaN,NaN,34420,56699.8
1665081000,120.56,120.83,120.43,120.51,NaN,NaN,NaN,NaN,NaN,NaN,36606,52723.55
1665081900,120.51,120.53,119.94,120.3,NaN,NaN,NaN,NaN,NaN,NaN,53982,49972
1665082800,120.3,120.425,120.01,120.4,NaN,NaN,NaN,NaN,NaN,NaN,41665,44917.15
1665083700,120.43,120.82,120.29,120.72,NaN,NaN,NaN,NaN,NaN,NaN,71538,44387.85
1665084600,120.73,120.79,120.53,120.57,NaN,NaN,NaN,NaN,NaN,NaN,60268,44202.5
1665085500,120.56,120.67,120.19,120.32,NaN,NaN,NaN,NaN,NaN,NaN,235443,52603.85
1665149400,118,118.16,116.74,116.88,NaN,NaN,NaN,NaN,NaN,NaN,228951,61215.9
1665150300,116.88,116.99,115.81,116.01,NaN,NaN,NaN,NaN,NaN,NaN,126289,64789.2
1665151200,116.02,116.66,115.73,116.14,NaN,NaN,NaN,NaN,NaN,NaN,79369,66260.65
1665152100,116.14,116.75,116.13,116.31,NaN,NaN,NaN,NaN,NaN,NaN,47959,66242.35
1665153000,116.32,116.46,115.72,116.07,NaN,NaN,NaN,NaN,NaN,NaN,69857,68119.85
1665153900,116.14,116.48,116.03,116.2,NaN,NaN,NaN,NaN,NaN,NaN,52329,69273.35
1665154800,116.19,116.38,115.56,115.78,NaN,NaN,NaN,NaN,NaN,NaN,105649,72508.15
1665155700,115.79,115.95,115.23,115.67,NaN,NaN,NaN,NaN,NaN,NaN,104090,75501.45
1665156600,115.7,115.81,115.13,115.34,NaN,NaN,NaN,NaN,NaN,NaN,68876,77265.15
1665157500,115.33,115.53,115.105,115.47,NaN,NaN,NaN,NaN,NaN,NaN,51066,77738.85
1665158400,115.47,115.63,115.31,115.39,NaN,NaN,NaN,NaN,NaN,NaN,43385,78698.35
1665159300,115.395,115.4,114.81,114.865,NaN,NaN,NaN,NaN,NaN,NaN,63069,80573.2
1665160200,114.86,114.86,114.645,114.68,NaN,NaN,NaN,NaN,NaN,NaN,42587,80869.9
1665161100,114.69,114.73,114.45,114.53,NaN,NaN,NaN,NaN,NaN,NaN,40732,81185.5
1665162000,114.49,114.5,114.12,114.42,NaN,NaN,NaN,NaN,NaN,NaN,57823,82246.35
1665162900,114.42,114.69,114.22,114.33,NaN,NaN,NaN,NaN,NaN,NaN,36171,81355.8
1665163800,114.31,114.7,114.13,114.62,NaN,NaN,NaN,NaN,NaN,NaN,28271,80686.1
1665164700,114.58,114.65,114.35,114.49,NaN,NaN,NaN,NaN,NaN,NaN,39892,79103.8
1665165600,114.45,114.995,114.42,114.955,NaN,NaN,NaN,NaN,NaN,NaN,56126,78896.7
1665166500,114.965,115.04,114.46,114.51,NaN,NaN,NaN,NaN,NaN,NaN,46454,69447.25
1665167400,114.5,114.83,114.42,114.56,NaN,NaN,NaN,NaN,NaN,NaN,45293,60264.35
1665168300,114.58,114.8,114.51,114.78,NaN,NaN,NaN,NaN,NaN,NaN,37429,55821.35
1665169200,114.79,115.035,114.66,114.7,NaN,NaN,NaN,NaN,NaN,NaN,55075,54606.65
1665170100,114.69,114.79,114.17,114.34,NaN,NaN,NaN,NaN,NaN,NaN,73306,55874
1665171000,114.335,114.63,113.89,114.43,NaN,NaN,NaN,NaN,NaN,NaN,141370,59449.65
1665171900,114.43,114.87,114.24,114.6,NaN,NaN,NaN,NaN,NaN,NaN,374395,75552.95
1665408600,115.12,115.8,114.55,115.68,NaN,NaN,NaN,NaN,NaN,NaN,147241,77632.55
1665409500,115.64,116.24,115.02,115.04,NaN,NaN,NaN,NaN,NaN,NaN,83152,76585.65
1665410400,115.1,115.23,114.49,114.75,NaN,NaN,NaN,NaN,NaN,NaN,47972,75540.45
1665411300,114.73,115.42,114.675,114.96,NaN,NaN,NaN,NaN,NaN,NaN,60328,76003.55
1665412200,114.94,115.24,114.08,114.19,NaN,NaN,NaN,NaN,NaN,NaN,89548,78311.7
1665413100,114.22,114.53,113.97,114.3,NaN,NaN,NaN,NaN,NaN,NaN,56257,77971.1
1665414000,114.27,114.33,113.86,114.13,NaN,NaN,NaN,NaN,NaN,NaN,44682,78075.85
1665414900,114.1,114.17,113.69,113.82,NaN,NaN,NaN,NaN,NaN,NaN,39893,78033.9
1665415800,113.81,114.09,113.58,113.84,NaN,NaN,NaN,NaN,NaN,NaN,36795,76982.5
1665416700,113.84,114.46,113.73,114.02,NaN,NaN,NaN,NaN,NaN,NaN,43507,77349.3
1665417600,114.01,114.03,113.52,113.72,NaN,NaN,NaN,NaN,NaN,NaN,33845,77628
1665418500,113.75,113.83,112.96,113.1,NaN,NaN,NaN,NaN,NaN,NaN,45870,77926.9
1665419400,113.08,113.27,112.78,112.84,NaN,NaN,NaN,NaN,NaN,NaN,41404,77190.8
1665420300,112.83,113.11,112.66,112.66,NaN,NaN,NaN,NaN,NaN,NaN,48937,77314.95
1665421200,112.65,112.98,112.44,112.89,NaN,NaN,NaN,NaN,NaN,NaN,38318,76966.2
1665422100,112.88,113.1,112.82,112.98,NaN,NaN,NaN,NaN,NaN,NaN,44704,77329.95
1665423000,112.97,113.52,112.935,113.25,NaN,NaN,NaN,NaN,NaN,NaN,28499,76001.15
1665423900,113.23,114.65,113.21,114.07,NaN,NaN,NaN,NaN,NaN,NaN,86320,76651.85
1665424800,114.07,114.11,113.49,113.54,NaN,NaN,NaN,NaN,NaN,NaN,48171,71991.9
1665425700,113.55,113.79,113.39,113.69,NaN,NaN,NaN,NaN,NaN,NaN,41918,55368.05
1665426600,113.7,114.19,113.57,113.81,NaN,NaN,NaN,NaN,NaN,NaN,61239,51067.95
1665427500,113.81,113.97,113.51,113.73,NaN,NaN,NaN,NaN,NaN,NaN,27341,48277.4
1665428400,113.71,114.03,113.49,114.01,NaN,NaN,NaN,NaN,NaN,NaN,34764,47617
1665429300,114.01,114.34,113.72,113.86,NaN,NaN,NaN,NaN,NaN,NaN,41410,46671.1
1665430200,113.88,114.17,113.74,113.85,NaN,NaN,NaN,NaN,NaN,NaN,48809,44634.15
1665431100,113.84,114.13,113.59,113.62,NaN,NaN,NaN,NaN,NaN,NaN,203548,51998.7
1665495000,112.725,112.9,110.68,110.93,NaN,NaN,NaN,NaN,NaN,NaN,187588,59144
1665495900,110.9,111.49,110.66,110.73,NaN,NaN,NaN,NaN,NaN,NaN,70258,60662.25
1665496800,110.705,111.6,110.41,111.48,NaN,NaN,NaN,NaN,NaN,NaN,111660,64405.5
1665497700,111.48,112.19,111.17,111.86,NaN,NaN,NaN,NaN,NaN,NaN,108758,67668.05
1665498600,111.86,112.43,111.57,111.89,NaN,NaN,NaN,NaN,NaN,NaN,67259,69338.75
1665499500,111.94,112.09,111.38,111.48,NaN,NaN,NaN,NaN,NaN,NaN,56015,69846
1665500400,111.44,112.58,111.42,112.2,NaN,NaN,NaN,NaN,NaN,NaN,36513,69601.45
1665501300,112.15,112.71,112.15,112.55,NaN,NaN,NaN,NaN,NaN,NaN,43373,69323.25
1665502200,112.59,113.53,112.44,113.48,NaN,NaN,NaN,NaN,NaN,NaN,76158,71215.25
1665503100,113.51,113.87,113.15,113.21,NaN,NaN,NaN,NaN,NaN,NaN,72641,72612.1
1665504000,113.24,113.24,112.61,113.11,NaN,NaN,NaN,NaN,NaN,NaN,43858,73380.05
1665504900,113.12,114,113.03,113.82,NaN,NaN,NaN,NaN,NaN,NaN,54822,71805.15
1665505800,113.82,114.91,113.76,114.91,NaN,NaN,NaN,NaN,NaN,NaN,89781,73885.65
1665506700,114.91,114.99,114.63,114.9,NaN,NaN,NaN,NaN,NaN,NaN,96979,76638.7
1665507600,114.88,115.47,114.84,115.18,NaN,NaN,NaN,NaN,NaN,NaN,73773,77265.4
1665508500,115.2,115.26,114.64,114.77,NaN,NaN,NaN,NaN,NaN,NaN,91342,80465.45
1665509400,114.73,114.85,114.26,114.44,NaN,NaN,NaN,NaN,NaN,NaN,41187,80786.6
1665510300,114.49,114.77,114.25,114.52,NaN,NaN,NaN,NaN,NaN,NaN,37992,80615.7
1665511200,114.5,114.66,113.74,113.88,NaN,NaN,NaN,NaN,NaN,NaN,46803,80515.4
1665512100,113.85,114.19,113.57,113.99,NaN,NaN,NaN,NaN,NaN,NaN,48148,72745.4
1665513000,113.99,114.22,113.48,113.52,NaN,NaN,NaN,NaN,NaN,NaN,40465,65389.25
1665513900,113.51,113.55,112.22,112.28,NaN,NaN,NaN,NaN,NaN,NaN,86842,66218.45
1665514800,112.27,112.44,111.67,111.91,NaN,NaN,NaN,NaN,NaN,NaN,95063,65388.6
1665515700,111.9,112.32,111.53,111.8,NaN,NaN,NaN,NaN,NaN,NaN,112621,65581.75
1665516600,111.82,112.12,111.47,111.92,NaN,NaN,NaN,NaN,NaN,NaN,154845,69961.05
1665517500,111.95,112.39,111.725,112.21,NaN,NaN,NaN,NaN,NaN,NaN,292913,81805.95
1665581400,112.49,113.315,111.46,113.315,NaN,NaN,NaN,NaN,NaN,NaN,96902,84825.4
1665582300,113.34,113.44,112.3,112.89,NaN,NaN,NaN,NaN,NaN,NaN,71439,86228.7
1665583200,112.94,113.06,112.045,112.2,NaN,NaN,NaN,NaN,NaN,NaN,48351,84838.35
1665584100,112.14,112.665,111.77,112.46,NaN,NaN,NaN,NaN,NaN,NaN,43874,83400
1665585000,112.45,112.7,111.57,111.57,NaN,NaN,NaN,NaN,NaN,NaN,57479,84081.05
1665585900,111.53,112.15,111.41,111.85,NaN,NaN,NaN,NaN,NaN,NaN,55677,84123.8
1665586800,111.83,112.64,111.78,112.64,NaN,NaN,NaN,NaN,NaN,NaN,52042,82236.85
1665587700,112.63,112.86,112.35,112.62,NaN,NaN,NaN,NaN,NaN,NaN,52276,80001.7
1665588600,112.65,113.04,112.4,112.83,NaN,NaN,NaN,NaN,NaN,NaN,31224,77874.25
1665589500,112.86,113.1,112.71,113.07,NaN,NaN,NaN,NaN,NaN,NaN,22247,74419.5
1665590400,113.06,113.39,112.89,113.05,NaN,NaN,NaN,NaN,NaN,NaN,45244,74622.35
1665591300,113.06,113.15,112.52,112.56,NaN,NaN,NaN,NaN,NaN,NaN,36629,74554.2
1665592200,112.56,112.65,112.34,112.47,NaN,NaN,NaN,NaN,NaN,NaN,27166,73572.35
1665593100,112.5,112.86,112.48,112.805,NaN,NaN,NaN,NaN,NaN,NaN,47783,73554.1
1665594000,112.79,113.1,112.7,113.1,NaN,NaN,NaN,NaN,NaN,NaN,55644,74313.05
1665594900,113.1,113.11,112.91,113.01,NaN,NaN,NaN,NaN,NaN,NaN,44369,72189.4
1665595800,113.02,113.04,112.46,112.66,NaN,NaN,NaN,NaN,NaN,NaN,29274,68899.95
1665596700,112.66,112.77,112.43,112.57,NaN,NaN,NaN,NaN,NaN,NaN,29895,64763.65
1665597600,112.56,113.49,112.17,113.34,NaN,NaN,NaN,NaN,NaN,NaN,144059,64224.35
1665598500,113.33,113.825,113.06,113.67,NaN,NaN,NaN,NaN,NaN,NaN,87311,53944.25
1665599400,113.68,113.8,113.33,113.41,NaN,NaN,NaN,NaN,NaN,NaN,48182,51508.25
1665600300,113.39,113.51,112.85,112.91,NaN,NaN,NaN,NaN,NaN,NaN,48778,50375.2
1665601200,112.89,113.04,112.63,112.94,NaN,NaN,NaN,NaN,NaN,NaN,43769,50146.1
1665602100,112.94,113.58,112.83,113.19,NaN,NaN,NaN,NaN,NaN,NaN,63106,51107.7
1665603000,113.14,113.42,113.12,113.26,NaN,NaN,NaN,NaN,NaN,NaN,61049,51286.2
1665603900,113.25,113.32,112.84,112.89,NaN,NaN,NaN,NaN,NaN,NaN,202789,58641.8
1665667800,107.88,108.54,105.35,106.17,NaN,NaN,NaN,NaN,NaN,NaN,488164,80447.9
1665668700,106.17,108.09,106.03,108.02,NaN,NaN,NaN,NaN,NaN,NaN,217116,88689.9
1665669600,108.03,109.48,107.95,109.45,NaN,NaN,NaN,NaN,NaN,NaN,145200,94388.7
1665670500,109.46,109.69,108.265,108.43,NaN,NaN,NaN,NaN,NaN,NaN,115889,99070.8
1665671400,108.36,108.79,108.18,108.47,NaN,NaN,NaN,NaN,NaN,NaN,101218,101869.5
1665672300,108.46,109.04,108.27,108.39,NaN,NaN,NaN,NaN,NaN,NaN,91057,104590.9
